review,sentiment,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,pred_label
"hey! thats my brother! hey, brother!......I'm bored ",NEGATIVE,,,,,,LABEL_0
Why isn't this week's This American Life up yet ,NEGATIVE,,,,,,LABEL_0
@AiyerChitra what you said makes a lot of sense - that's all ,POSITIVE,,,,,,LABEL_0
Having Lunch with the other PT at Atrium ,POSITIVE,,,,,,LABEL_0
Stats self-study! Then writing ,NEGATIVE,,,,,,LABEL_0
WOOHOO Serving beer now lol. What a Job lol. Funeral Today. RIP Lyndsi.   Not lookin forward to it at all,NEGATIVE,,,,,,LABEL_0
Rose is really unhappy about being in the cat carrier ,NEGATIVE,,,,,,LABEL_1
My legs are sooooo sore  having a hard time walking....leading worship tonight,NEGATIVE,,,,,,LABEL_1
@greatcorbinski Noooooooo. Don't cut your hair. C'mon! ,NEGATIVE,,,,,,LABEL_0
Good Morning Campers! I got LOTS of sleep last night! Thank you! Thank you Ash! Thank You! ,POSITIVE,,,,,,LABEL_0
It's been a while I haven't posted a message on twiix  Reason being I'm busy at work and I'm working on a new twiix functionality.,NEGATIVE,,,,,,LABEL_0
@supajonesy haha actually dnt  it'll look like a disorted alien :p,NEGATIVE,,,,,,LABEL_0
@homemadeheroes - I can't. ,NEGATIVE,,,,,,LABEL_0
Drinking a Caramel High Rise from Caribou and just got my haircut... Cant say i love it... Got it thinned for summer ,NEGATIVE,,,,,,LABEL_1
@Tory_x me too me too ,POSITIVE,,,,,,LABEL_0
"@thisisrobster Ugh, I just typed a nice long comment on that blog post, but OpenID ate it ",NEGATIVE,,,,,,LABEL_0
@nyblaque thanks for the #followfriday love... ,POSITIVE,,,,,,LABEL_0
hates being at work when its sunny ,NEGATIVE,,,,,,LABEL_0
"Just got done with the Fam celebratin Jun bdays, it's sad to see my grandma getting so forgetful, couldn't remember who had bdays n June ",NEGATIVE,,,,,,LABEL_1
"@KCL1976 Great, now you can't come to Canada well maybe after 5 years you can apply to be allowed  FUCK this SUCKS @clipperkid747 @DaRave",NEGATIVE,,,,,,LABEL_0
@ThisismyiQ I can't read it on my blackberry ,NEGATIVE,,,,,,LABEL_0
Re: How I Met Your Mother: Yep! It was awesome  I love Missy! http://tinyurl.com/olzso5,POSITIVE,,,,,,LABEL_0
@MandyyJirouxx  HELLOOOO !!! ,POSITIVE,,,,,,LABEL_0
babysitting great while everyones out  oh well at least im getting paid!,POSITIVE,,,,,,LABEL_0
What?? Joe tweeted? What is his id? I am on the road I cant check ,NEGATIVE,,,,,,LABEL_0
Forrest Gump when the Aspeerger's is out of control. NOT good! ,NEGATIVE,,,,,,LABEL_0
my roommate @tess_tickle loves to ignore me ,NEGATIVE,,,,,,LABEL_0
not doing so good... ,NEGATIVE,,,,,,LABEL_0
had a blast with the play and karaoke!  Now it's time to catch up on sleep and homework. ,NEGATIVE,,,,,,LABEL_0
awww shyt soulja boy is sick and gotta go to the hospital ,NEGATIVE,,,,,,LABEL_0
Watching Parent Trap - the one with Lindsay Lohan. Awful that Natasha R.'s Dead  ,NEGATIVE,,,,,,LABEL_0
"@iModel  Nevermind, you dont have to, im not desperate hahah.. susie called me a nutcase  ",NEGATIVE,,,,,,LABEL_0
Having a small mental breakdown at the news of Star Trek's premature removal from the local cinema ,NEGATIVE,,,,,,LABEL_0
Our mission to find dawsons creek failed  but we won't give up!,POSITIVE,,,,,,LABEL_0
"@teejay0109 hmm, I think so ;) smiling (and laughing) is such an excellent past time! ",POSITIVE,,,,,,LABEL_0
"@BrookeIsBananas haha I just realized we have almost the same name, the one I really wanted didn't fit ",NEGATIVE,,,,,,LABEL_0
"Another fun HTML email afternoon in store for me, featuring tables, nested tables, and inline styling  ",POSITIVE,,,,,,LABEL_0
Still don't have the sims 3  anyone got it? Xx,NEGATIVE,,,,,,LABEL_1
"@aliceshrinks so I was going to see if you wanted to go to the Georgia Winery for a wine tasting, but they don't mention it on their site ",NEGATIVE,,,,,,LABEL_0
@miss_sugarhigh Oh no! Yeah I totally forgot. I didn't get a call or text from them to remind me. Man I feel bad ,NEGATIVE,,,,,,LABEL_1
@Aisling_Nagz Same...I really think we should find Colin and be all...gone go back ,NEGATIVE,,,,,,LABEL_0
Just fed Ari &amp; now I can't fall asleep! ,NEGATIVE,,,,,,LABEL_0
finally got a twitter  follow me tweets &lt;3,POSITIVE,,,,,,LABEL_0
Listen To Music- Guilty Pleasure ,POSITIVE,,,,,,LABEL_0
realized how sad it's going to be without @pathosphoto....what a great photog the journal will be missing! no more rides &amp; talks ,NEGATIVE,,,,,,LABEL_0
@MagnaDesigns  Why yes I do rock ,POSITIVE,,,,,,LABEL_1
im offfff have to revisee ,NEGATIVE,,,,,,LABEL_0
"lake day '09. full of fun, friends, &amp; sun. ",POSITIVE,,,,,,LABEL_0
@DavidArchie watch this http://twitpic.com/4j8su please reply   love u,POSITIVE,,,,,,LABEL_0
@luckee13 @michellecpa and I'm definitely going to work on it. I need to work on it asap cuz I'm getting more frequent headaches ,POSITIVE,,,,,,LABEL_0
or I will not be going to church on account of ride not feeling well ,NEGATIVE,,,,,,LABEL_1
hmm im starving but i dont know what i want for breakfast!  any suggestions?,NEGATIVE,,,,,,LABEL_0
@Kellyox5 of course! im so excited! but its so sad that lauren wont be on anymore  and monday night Im a celeb get me out of here starts!,NEGATIVE,,,,,,LABEL_0
@GregoryGorgeous  well that works out because i happen to LOVE you too !! ),POSITIVE,,,,,,LABEL_0
@marshallochs i don't have texting..... ,NEGATIVE,,,,,,LABEL_0
Good morning world of twitter - blue sky here in Cheshire but not for long I fear ,POSITIVE,,,,,,LABEL_0
"@JasonGloverNZ Hey Jason, thanks for your email mate, you are a legend  Love the &quot;Mum's tips&quot; idea ;p",POSITIVE,,,,,,LABEL_0
UGH...I NEED SOME ALLERGY MEDS ASAP ,NEGATIVE,,,,,,LABEL_0
My mum just bought a pack of 30 dollar sweets that taste so bad i had to go to the toilet to spit it out  - http://tweet.sg,NEGATIVE,,,,,,LABEL_0
"@nixterrimus I went to the Apple store to get one, and they only had white 32GB models left ",NEGATIVE,,,,,,LABEL_1
Headache ,NEGATIVE,,,,,,LABEL_0
Just found out I'm going upstate saturday ,POSITIVE,,,,,,LABEL_1
wants to take home a hula girl. ,POSITIVE,,,,,,LABEL_0
"@JJtheflexdoll yeah!!!! forshhowwa girlfriend! no i didnt  im sooo hopeless! ummm i got burts bees lip gloss, uh..mascara and foundation.",NEGATIVE,,,,,,LABEL_0
"wants marble to come home, im worried now ",NEGATIVE,,,,,,LABEL_1
Boring and drinking alcohol ,NEGATIVE,,,,,,LABEL_1
urban think fail. chai latte is not good there ,NEGATIVE,,,,,,LABEL_0
The last survivor of Titanic died in England yesterday  -Mollie,POSITIVE,,,,,,LABEL_0
Morning everyone ,POSITIVE,,,,,,LABEL_0
"@canadalittlebea Hey, no problem! I like getting followers! And I'm pleased to follow you back! ",POSITIVE,,,,,,LABEL_0
@therealOShea any idea if the episodes will be available online? I don't have cable........ ,NEGATIVE,,,,,,LABEL_0
"To transcode a 100MB .wmv to a 100MB .flv file without loss of quality - possible, or not?  Anyone know?  Everything I try is terrible ",NEGATIVE,,,,,,LABEL_0
Tired and don't want to go to school tomorrow! ,NEGATIVE,,,,,,LABEL_0
 i miss him so much.,NEGATIVE,,,,,,LABEL_0
This weather is beautiful! Its abOut to pour and I'm cursed  [Sex In the Rain- Ray J] Cooking dinner for the ladies.. ..,POSITIVE,,,,,,LABEL_0
"can't believe how much money she's spent today  Now off home to make cheesecake. Got natural yogurt, hoping it's like fromage frais :S",POSITIVE,,,,,,LABEL_0
"Server crashed :\! Lost the database for facepalmstudio.com, and i don't have a backup! Things ain't looking up to good now, are they? ",NEGATIVE,,,,,,LABEL_0
Good Morning everyone! I just got outta bed after a sleepless night. I've been having sleepless nites 4 the past 2 days. It sucks... ,NEGATIVE,,,,,,LABEL_0
 im going to go cry myself to sleep.,NEGATIVE,,,,,,LABEL_0
"Naxx is pretty fun, but my guild can't seem to clear it! ",NEGATIVE,,,,,,LABEL_0
@amyg0716 I'm gunnna do both of those things ,NEGATIVE,,,,,,LABEL_0
@Uncle_Trav my warranty with honda doesn't cover alot at all. ,NEGATIVE,,,,,,LABEL_0
"Just received an inter-office care package care of @Taggio. She wants me to share it, though. ",POSITIVE,,,,,,LABEL_0
"@Pink you are insanely talented in every aspect of your career pink! have always loved you, missed out on tickets for your perth concerts ",POSITIVE,,,,,,LABEL_0
@chillimouseu2 YES! we are learning about WW2 in history and i get teary like every lesson ,POSITIVE,,,,,,LABEL_0
@beckamcfly nice have fun....Although you cant not have fun lol ,POSITIVE,,,,,,LABEL_0
The MacBook Pro is here. But my parents are mean - they're not letting me open it until Monday after the exam ,NEGATIVE,,,,,,LABEL_0
My arms look no different after waxing them. All that heavenly pain for nothing. ,NEGATIVE,,,,,,LABEL_0
@corie_michele thanks for that...am now following them...love good causes ,POSITIVE,,,,,,LABEL_1
@thehannabeth ur pics aren't uploading ,NEGATIVE,,,,,,LABEL_0
I don't feel good...ugh ,NEGATIVE,,,,,,LABEL_0
@xonancy :O it was on already? i missed it  lol i thought they were all on at the same time! haha,NEGATIVE,,,,,,LABEL_1
Working today  and it's beautiful out.,POSITIVE,,,,,,LABEL_0
"Never mind, the KROQ stream apparently inserts ads and station IDs more often than there are breaks in the show. ",NEGATIVE,,,,,,LABEL_0
"@andyyg PSH, you went to the axis... oh the hell well. you got to dance with some hott ladies and a cute boy... put a smile on ",POSITIVE,,,,,,LABEL_0
@rustyrockets Looking forward to hearing the show tonight   I'm hoping it's erotic.,POSITIVE,,,,,,LABEL_0
"@traviskaimi Maybe I will! LOL!!! Eat up sweety, at least one of us is  and thanks for the good luck wishes!",POSITIVE,,,,,,LABEL_0
"Socioeconomically speaking, you're an inner city Latina, not a white man. ",POSITIVE,,,,,,LABEL_0
Just found out good news! thank you lord ,POSITIVE,,,,,,LABEL_1
"@iamrajd Eh..@ my age, it's all the same!   Come home, I kinda miss your idiocy! When's next break? After shelves?",NEGATIVE,,,,,,LABEL_0
@tropikana girl alot better! ive been sick as hell all week and somebody gave me some antibiotics i was allergic too so its been all bad ,NEGATIVE,,,,,,LABEL_0
@thetricktolife LOL nope! he probably doesn't have good seats ,NEGATIVE,,,,,,LABEL_0
@thenewbnb @iMBA she's thanking you  #jaljeera,POSITIVE,,,,,,LABEL_0
It's a pedobear party at ONTD and I'm late.   Hannah Porntanaaaaaaa!!!! D:,NEGATIVE,,,,,,LABEL_0
i feel sick  I hate being in bed all day,NEGATIVE,,,,,,LABEL_0
love my cavs  you haven't abandoned me yet,POSITIVE,,,,,,LABEL_0
@NicLinkletter I just wanted to let you know no matter what - you mean the world to me too  &lt;3333,NEGATIVE,,,,,,LABEL_0
Just sat in english with a huge thing of tic tac.... Love Them! Got lunch after this day goin quick so far  x,POSITIVE,,,,,,LABEL_1
@miriamsays  Check it out  http://twitpic.com/5otoz,POSITIVE,,,,,,LABEL_0
happy #musicmonday i just got off finals so no more till wed. when i have chem  and fri i have global  and next wed i have math so yay,NEGATIVE,,,,,,LABEL_0
just woke up and dont feel very well.. dont know why..  maybe its because of 2morrow...,NEGATIVE,,,,,,LABEL_0
@Blogussion It would be great if we had two pro-bloggers joining us  + you will definitely win something!,POSITIVE,,,,,,LABEL_0
@staceymeow + i always see him riding his 4wheeler down his big driveway to get to his letter box AHAHAHAHAHH he waves  ,NEGATIVE,,,,,,LABEL_0
"@Wintrale Lolz, seems everyone got their Sackboy today. Save for a few who got it AGES ago. Ah well. Least it's here now. ",NEGATIVE,,,,,,LABEL_0
"@stevenmerrill Is it like a stabbing pain, with like constant watering? Could be a cut on your cornea  I had one before and it hurts bad",NEGATIVE,,,,,,LABEL_1
Addendum: I hate it when people can't accept that I'll tweet in three different languages and two different alphabets. ,NEGATIVE,,,,,,LABEL_0
i have a sore throat ! it sux! i miss chris too     i miss u shannon ! ross bobby !!!!! cya monday,NEGATIVE,,,,,,LABEL_1
Red ring of death ,NEGATIVE,,,,,,LABEL_0
"@snicketeer Thanks, I'm aware of that - funny thing is: it is not listed under &quot;Notifications&quot; - just &quot;Tap Tap Revenge&quot; ",NEGATIVE,,,,,,LABEL_0
Just got called a club goth by gina.  http://myloc.me/4pOc,NEGATIVE,,,,,,LABEL_0
@thebluebaboon  this wasn't vs MandyB was it?  gg ,NEGATIVE,,,,,,LABEL_0
living my life!!!! yet i miss saying FAIL randomly with my boos ,NEGATIVE,,,,,,LABEL_0
@RouteBuddy Congrats: OS maps in RouteBuddy will be the envy of non-Mac users I'm sure. Import track logs with alt matched to topo lines ,NEGATIVE,,,,,,LABEL_0
"@wadecondict It's a weird world when some1 like Tiller can even do what he did &amp; go to church, much less get killed there. Doubly weird. ",NEGATIVE,,,,,,LABEL_0
Finally ate s0mething n0w my belly d0esn't hurt as bad but my n0se is still runny ,NEGATIVE,,,,,,LABEL_0
I wanna make snickerdoodles but I have no butter ,NEGATIVE,,,,,,LABEL_0
Tearing my house apart looking for my wallet did not produce the results I would have liked. ,NEGATIVE,,,,,,LABEL_1
"Feather pillows. Why? You spend all night being scratched, prodded and poked by the thing ",NEGATIVE,,,,,,LABEL_0
@AppStoreMod why not tonight? ,NEGATIVE,,,,,,LABEL_0
@peterfacinelli Hey so tell me what's this bet thing going on?! I'm lost and none of your links seem to work ,NEGATIVE,,,,,,LABEL_0
"Back is really bad again, am doped up on painkillers. Fed up with it ",NEGATIVE,,,,,,LABEL_1
is having trouble falling asleep. This comic makes up for it.  http://bit.ly/RHCub,POSITIVE,,,,,,LABEL_0
@sv ACK. i had to scroll a marathon (42.195 pixels) to get past these ornaments ,NEGATIVE,,,,,,LABEL_0
Hmmm...it seems that I trying to change my profile pic was NOT a good idea.  I am now just a blank box. ,NEGATIVE,,,,,,LABEL_0
I really really really really really really want Sims 3. Sadly there is the small matter of A Level revision thats getting in the way. ,NEGATIVE,,,,,,LABEL_0
@TheFuckingQueen: Happy fucking Birthday Your RoyalFuckingMajesty  #queenbirthday ,NEGATIVE,,,,,,LABEL_0
M�nh c?ng c� gi� tr? l?i d?ng v?i 1 s? ng??i. oa...t?i th�n th? nh?? ,NEGATIVE,,,,,,LABEL_0
doesnt have any freinds on twitter how sad!!! ,NEGATIVE,,,,,,LABEL_0
Time to get back to work ,NEGATIVE,,,,,,LABEL_0
people constantly dissapoint and anger me ,NEGATIVE,,,,,,LABEL_1
It was nice seeing everybody the other day. ,POSITIVE,,,,,,LABEL_0
"Poor @AgentBooth. This is a major case of, &quot;if you can't be with the one you want... &quot; ",NEGATIVE,,,,,,LABEL_0
"@Quadpawd Done that, Henry, but it's still the same  I will try again when mummy gets home, maybe my paws are pressing the wrong things!",NEGATIVE,,,,,,LABEL_0
"and red bull racing with a 1-2, with vettel claiming his 2nd #f1 win ",POSITIVE,,,,,,LABEL_0
@CrisBrown well i have just been severly attacked by a dentist then charged £120...   sympathy is welcome!,POSITIVE,,,,,,LABEL_0
"sun is shining, Copenhagen carnaval is going on, and I'm sitting in my room coding ",POSITIVE,,,,,,LABEL_0
"Phew, good thing i went to get the dress-skirt thing today, its the last piece of my size. And im happy as ever than i got it ",POSITIVE,,,,,,LABEL_0
just watching tv lol ,NEGATIVE,,,,,,LABEL_0
"you may end up with miley, Demi ",POSITIVE,,,,,,LABEL_0
more exams  http://plurk.com/p/y1t31,NEGATIVE,,,,,,LABEL_0
sitting in a hair salon waiting 4 my mom 2 finish getting her hair cut and colored. *sigh* i have other things 2 do ,NEGATIVE,,,,,,LABEL_0
@juliancheal eek that is not good ,NEGATIVE,,,,,,LABEL_0
Shed sooo many tears this week ,NEGATIVE,,,,,,LABEL_0
my eye ball is fat from a bug bit.  I look weird  this is bad for my exceedingly high self image.,NEGATIVE,,,,,,LABEL_0
"A bright and sunny morning, my son just went to sailing-camp with school on the bicycle ",POSITIVE,,,,,,LABEL_0
Ok...so first impression of the iPhone 3GS - Voice Control SUCKS.  I'm gonna be calling a lot people by accident. ,NEGATIVE,,,,,,LABEL_0
"has blood all down her stairs, coz he dog cut her foot. Poor doggy ",NEGATIVE,,,,,,LABEL_0
I am such a f*ck up ! Muddled up my last train time and made everyone a bit tickety boo-ed off  feel crappy,NEGATIVE,,,,,,LABEL_1
"Chicken and Bacon sarnie for lunch. Terminated Orange contract today, load of hassle. No update on the Iphone front ",NEGATIVE,,,,,,LABEL_0
Hauling a 17&quot; thinkpad to #hcn09 because the iPhone never recovered from the water spill ,NEGATIVE,,,,,,LABEL_0
@MagicDandelions I will say prayers for them too ,POSITIVE,,,,,,LABEL_0
Poor @jtyl3693 he got tooo drunk tonight!!!  love u joey!,NEGATIVE,,,,,,LABEL_0
Done wt i had to with the �150... Back to 50p in my pocket ,NEGATIVE,,,,,,LABEL_0
"oooh change of music   i'll bleed on this dance floor just to get your attention, ily wherewolves @shaundiviney spelt with a H!",NEGATIVE,,,,,,LABEL_0
i dont wanna be hea anymore ,NEGATIVE,,,,,,LABEL_0
How many more weeks before the French? Time to find me coverage! ,POSITIVE,,,,,,LABEL_0
@christinerose  They aren't on the Kindle.  They finally released LotR on the Kindle (plus other Tolkien works),NEGATIVE,,,,,,LABEL_0
"just read ur mail again..and just realized how stupid i was. it was too sudden and so long at the same time, lief.. stupid me. ",NEGATIVE,,,,,,LABEL_0
I feel really sad today... I cant stand be away from my family any more ,NEGATIVE,,,,,,LABEL_0
"@djvinceadams Heyyyy SHOWTIME!! Ohhhh me too!! When are you and Cynth booking? Oh, and it looks like I'm heading to LA early July ",POSITIVE,,,,,,LABEL_0
"@MichelleZen That sounds good, too!  ",POSITIVE,,,,,,LABEL_0
The 30stm yearbook is shit! I miss download! ,NEGATIVE,,,,,,LABEL_0
Why is that I can't talk my husband into Japanese sushi....but I can talk him into Chinese dinner?  Bummer ,NEGATIVE,,,,,,LABEL_0
ok up and out to work and back home and now I'm going to sleep. that's pretty much my day !   hehe tomorrow will be the samt !  night,NEGATIVE,,,,,,LABEL_1
Missed all my shows tonight.  Hope Runs House was good. Goodnight twitches!!!!,POSITIVE,,,,,,LABEL_0
Eat some chicken strips. (LIKE A BOSS.) They forgot to give me my honey mustard. ,NEGATIVE,,,,,,LABEL_0
I love my misty moo moos. (family golden retreiver FYI) she is sick  getting drunk with my fam and I love them too!!!,POSITIVE,,,,,,LABEL_0
@keelay5 You're gonna be down here for my birthday?! Hold up.. 21+? ,POSITIVE,,,,,,LABEL_0
No cold water tap in our bathroom  I miss my cold water,NEGATIVE,,,,,,LABEL_1
@vicarum Where did you play Ninja Gaiden? ,NEGATIVE,,,,,,LABEL_0
@beccawatts I'll keep an eye out for you although you'll probably be a lot faster than me ,POSITIVE,,,,,,LABEL_0
"'I'm the fury in your head, I'm the ghost in the back of yourrrr head.' omg foals sound awsome  New album now? Please?",NEGATIVE,,,,,,LABEL_0
